isInLABounds,councildist,lat,lng,,city,state,department,employeecount,grosspay
0,,38.9860093,-94.7507162,,ROSEWOOD,CA,Public Works - Sanitation,1,65700.44
0,,37.8716558,-122.0780632,,ROSSMOOR,CA,Airports,3,301918.15
0,,37.8716558,-122.0780632,,ROSSMOOR,CA,City Administrative Officer,1,136330.48
0,,37.8716558,-122.0780632,,ROSSMOOR,CA,Fire,4,635992.5
0,,37.8716558,-122.0780632,,ROSSMOOR,CA,Police,7,1011250.36
0,,37.8716558,-122.0780632,,ROSSMOOR,CA,Public Works - Contract Administration,1,108148.08
0,,37.8716558,-122.0780632,,ROSSMOOR,CA,Public Works - Engineering,1,89029.36
0,,37.8716558,-122.0780632,,ROSSMOOR,CA,Public Works - Sanitation,1,135970.31
0,,37.8716558,-122.0780632,,ROSSMOR,CA,Fire,1,148238.18
0,,37.8716558,-122.0780632,,ROSSMORE,CA,Fire,1,200223.87
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Recreation and Parks,1,16621
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,General Services,1,87106.51
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Airports,7,522077.04
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Building and Safety,2,113766.82
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,City Attorney,1,86758.34
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,City Clerk,1,38905.84
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,City Ethics Commission,1,66483.44
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Controller,2,197141.92
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Cultural Affairs,1,18930.3
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Fire,3,365286.24
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,General Services,5,375552.99
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Harbor,2,213038.19
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Information Technology Agency,2,211633.78
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Los Angeles Housing,2,159664.15
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Office of Finance,4,178993.15
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Pension,2,223682.56
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Personnel,1,29814.72
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Police,25,2268293.2
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Public Works - Contract Administration,4,289795.78
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Public Works - Engineering,1,91480.8
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Public Works - Sanitation,7,630887.92
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Public Works - Street Services,3,196587.06
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Recreation and Parks,5,38703.63
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Transportation,5,439965.92
0,,33.9761238,-117.9053395,,ROWLAND HEIGHTS,CA,Zoo,1,8147.54
0,,33.9761238,-117.9053395,,ROWLAND HTS,CA,Police,1,118412.88
0,,33.9761238,-117.9053395,,ROWLAND HTS,CA,Public Works - Sanitation,1,84275.21
1,11,33.9902928,-118.4441742,,Rancho Santa Margarita,CA,Fire,1,97034.2
0,,34.2077859,-117.1092049,,RUNNING SPRINGS,CA,Fire,1,178467.84
0,,34.0519548,-118.0467339,,S EL MONTE,CA,Community Investment for Families Department,1,4272
0,,34.0519548,-118.0467339,,S EL MONTE,CA,Police,1,51402.56
0,,34.0519548,-118.0467339,,S EL MONTE,CA,Public Works - Contract Administration,1,107443.48
0,,34.0519548,-118.0467339,,S EL MONTE,CA,Recreation and Parks,2,6617.36
0,,34.1161196,-118.1503488,,S PASADENA,CA,City Attorney,1,172512
0,,34.1161196,-118.1503488,,S PASADENA,CA,Cultural Affairs,1,1303.26
0,,34.1161196,-118.1503488,,S PASADENA,CA,Library,1,34783
0,,34.1161196,-118.1503488,,S PASADENA,CA,Recreation and Parks,1,0
0,,38.5815719,-121.4943996,,SACRAMENTO,CA,Cultural Affairs,1,70691.84
0,,38.5815719,-121.4943996,,SACRAMENTO,CA,Mayor,1,0
0,,38.5815719,-121.4943996,,SACRAMENTO,CA,Transportation,1,16594.27
0,,43.9663008,-111.6821847,,SAINT ANTHONY,ID,Fire,1,154339.1
0,,37.0965278,-113.5684164,,SAINT GEORGE,UT,Fire,2,445165.97
0,,37.0965278,-113.5684164,,SAINT GEORGE,UT,Police,1,95425.71
0,,40.7607793,-111.8910474,,SALT LAKE CITY,CA,Fire,1,106913.89
0,,40.7607793,-111.8910474,,SALT LAKE CITY,UT,Fire,1,188508.65
0,,34.1066756,-117.8067257,,SAN  DIMAS,CA,Police,1,88806.68
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Airports,1,59813.77
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Police,5,488701.26
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Public Works - Sanitation,1,5052.8
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Public Works - Street Services,1,60070.4
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Transportation,1,47076.4
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Police,1,88024.31
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Public Works - Sanitation,1,58047.79
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Airports,8,374005.5
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Building and Safety,2,204387.17
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Cannabis Regulation,1,0
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,City Clerk,1,52425.36
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Fire,3,596144.18
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,General Services,3,132531.96
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Mayor,2,92056.99
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Personnel,2,157084.05
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Police,42,3766558.92
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Public Works - Engineering,1,92692.32
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Public Works - Sanitation,8,585580.46
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Public Works - Street Lighting,1,82070.56
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Public Works - Street Services,7,391891.29
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Recreation and Parks,3,25422.08
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Transportation,2,136893.81
0,,34.1083449,-117.2897652,,SAN BERNARDINO,CA,Zoo,1,76401.98
0,,34.2804923,-119.2945199,,Ventura,CA,Fire,1,126603.05
0,,34.3916641,-118.542586,,SAN CLARITA,CA,Public Works - Sanitation,1,92114.5
0,,33.4273521,-117.6126004,,SAN CLEMEMTE,CA,Fire,1,175436.95
0,,33.4273521,-117.6126004,,SAN CLEMENTE,CA,Fire,37,6119313.31
0,,33.4273521,-117.6126004,,SAN CLEMENTE,CA,Mayor,1,49667.6
0,,33.4273521,-117.6126004,,SAN CLEMENTE,CA,Police,6,597720.87
0,,33.4273521,-117.6126004,,SAN CLEMENTE,CA,Public Works - Engineering,1,67230
0,,33.4273521,-117.6126004,,SAN CLEMENTE,CA,Public Works - Sanitation,1,126844.12
0,,33.4273521,-117.6126004,,SAN CLEMENTE,CA,Recreation and Parks,1,7284.58
0,,33.4273521,-117.6126004,,SAN CLEMENTE,CA,Transportation,1,76107.85
0,,32.715738,-117.1610838,,SAN DIEGO,CA,City Planning,1,65799.92
0,,32.715738,-117.1610838,,SAN DIEGO,CA,Council,1,103531.2
0,,32.715738,-117.1610838,,SAN DIEGO,CA,Fire,8,1150890.8
0,,32.715738,-117.1610838,,SAN DIEGO,CA,Personnel,2,100799.32
0,,32.715738,-117.1610838,,SAN DIEGO,CA,Police,9,684747.1
0,,32.715738,-117.1610838,,SAN DIEGO,CA,Public Works - Sanitation,1,61074.61
0,,32.715738,-117.1610838,,SAN DIEGO,CA,Recreation and Parks,1,11080.23
0,,32.715738,-117.1610838,,SAN DIEGO,CA,Transportation,1,60962
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Airports,7,539452.9
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Animal Services,3,161395.76
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Building and Safety,3,363379.28
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,City Administrative Officer,1,72017.44
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,City Attorney,2,164409.01
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,City Planning,1,77232
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Controller,1,60015.67
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Council,1,55815.76
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Fire,14,2406330.09
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,General Services,3,154695.04
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Harbor,4,520205.54
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Information Technology Agency,1,61024.4
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Los Angeles Housing,4,307556.49
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Mayor,1,45717.76
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Office of Finance,3,93672.12
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Personnel,4,291869.32
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Police,70,7004923.19
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Public Works - Contract Administration,1,43186.56
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Public Works - Engineering,5,414667.85
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Public Works - Sanitation,9,663999.95
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Public Works - Street Lighting,2,135128.88
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Public Works - Street Services,4,177958.32
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Recreation and Parks,3,134983.29
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Transportation,2,170831.78
0,,34.1066756,-117.8067257,,SAN DIMAS,CA,Zoo,1,20451.87
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Library,1,14985.08
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Public Works - Street Lighting,1,86011.2
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Airports,4,220747.85
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Animal Services,1,24404.16
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Building and Safety,3,254356.68
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,City Attorney,2,114221.49
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,City Clerk,1,35110.37
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,City Employees Retirement System,2,168142.35
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Community Investment for Families Department,1,7048
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Council,1,31864.48
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Emergency Management,1,65563.08
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Fire,3,292293.41
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,General Services,8,458378.32
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Library,6,147025.97
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Los Angeles Housing,4,277356.23
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Mayor,1,5040.12
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Personnel,1,31933.92
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Police,36,2758281.85
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Public Works - Board of Public Works,1,45580.92
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Public Works - Contract Administration,1,63363.66
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Public Works - Engineering,1,67789.72
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Public Works - Sanitation,24,1580057.03
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Public Works - Street Lighting,4,248803
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Public Works - Street Services,14,1011473.76
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Recreation and Parks,86,1503804.03
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Transportation,7,194633.15
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Zoo,2,50276.03
0,,34.2819461,-118.4389719,,SAN FERNANDO,CA,Police,1,80954.73
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Aging,1,44042.96
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Airports,7,556121.75
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Animal Services,1,40813.92
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Building and Safety,16,1290421.63
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,City Administrative Officer,1,55915.76
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,City Attorney,12,1226930.12
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,City Clerk,1,109611.04
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,City Employees Retirement System,5,376790.35
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,City Ethics Commission,1,93036.24
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,City Planning,6,370593.44
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Community Investment for Families Department,1,7062.4
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Controller,3,223522.6
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Council,1,104908.3
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Economic and Workforce Development Department,1,63492.76
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Fire,11,1472846
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,General Services,10,596874.95
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Harbor,1,110324.88
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Information Technology Agency,5,493689.19
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Library,9,421963.1
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Los Angeles Housing,13,788714.42
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Office of Finance,5,289302.14
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Pension,2,163113.33
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Personnel,5,190837.07
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Police,51,4657556.88
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Public Works - Board of Public Works,1,43968.42
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Public Works - Contract Administration,3,211384.9
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Public Works - Engineering,16,1298169.79
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Public Works - Sanitation,17,1328477.94
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Public Works - Street Lighting,4,198047.19
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Public Works - Street Services,7,451595.14
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Recreation and Parks,24,720954.74
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Transportation,12,698128.42
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Zoo,2,84224.26
0,,34.0961111,-118.1058333,,SAN GABRIEL,CA,Police,1,123675.9
0,,33.7839084,-116.958635,,SAN JACINTO,CA,Airports,3,184416.04
0,,33.7839084,-116.958635,,SAN JACINTO,CA,Harbor,1,73468.16
0,,33.7839084,-116.958635,,SAN JACINTO,CA,Police,3,186616.53
0,,33.7839084,-116.958635,,SAN JACINTO,CA,Recreation and Parks,1,19476
0,,37.3382082,-121.8863286,,SAN JOSE,CA,Fire,1,135173.85
0,,37.3382082,-121.8863286,,SAN JOSE,CA,Los Angeles Housing,1,39545.6
0,,33.5019027,-117.6627655,,SAN JUAN CAPISTRANO,CA,Fire,1,150226.13
0,,33.5019027,-117.6627655,,SAN JUAN CAPISTRANO,CA,Fire,10,1459487.72
0,,33.5019027,-117.6627655,,SAN JUAN CAPISTRANO,CA,Harbor,1,315546.6
0,,33.5019027,-117.6627655,,SAN JUAN CAPISTRANO,CA,Police,2,214261.73
0,,33.5019027,-117.6627655,,SAN JUAN CAPISTRANO,CA,Public Works - Contract Administration,1,74552.11
0,,33.5019027,-117.6627655,,SAN JUAN CAPISTRANO,CA,Public Works - Engineering,1,71959.04
0,,33.5019027,-117.6627655,,SAN JUAN CAPISTRANO,CA,Police,1,118151
0,,29.8832749,-97.9413941,,SAN MARCOS,CA,Fire,3,396129.28
0,,29.8832749,-97.9413941,,SAN MARCOS,CA,Harbor,1,91914.24
0,,29.8832749,-97.9413941,,SAN MARCOS,CA,Police,1,59852.71
0,,29.8832749,-97.9413941,,SAN MARCOS,CA,Public Works - Engineering,1,85419.2
0,,43.94236,12.457777,,SAN MARINO,CA,Airports,1,132591.24
0,,43.94236,12.457777,,SAN MARINO,CA,Building and Safety,1,104620.78
0,,43.94236,12.457777,,SAN MARINO,CA,City Attorney,5,650715.68
0,,43.94236,12.457777,,SAN MARINO,CA,Economic and Workforce Development Department,1,15582.11
0,,43.94236,12.457777,,SAN MARINO,CA,Fire,1,118637.47
0,,43.94236,12.457777,,SAN MARINO,CA,General Services,3,264126.37
0,,43.94236,12.457777,,SAN MARINO,CA,Information Technology Agency,1,41751.82
0,,43.94236,12.457777,,SAN MARINO,CA,Library,1,83309.04
0,,43.94236,12.457777,,SAN MARINO,CA,Los Angeles Housing,2,143295.76
0,,43.94236,12.457777,,SAN MARINO,CA,Office of Finance,1,82380.58
0,,43.94236,12.457777,,SAN MARINO,CA,Personnel,1,52384.8
0,,43.94236,12.457777,,SAN MARINO,CA,Police,2,193616.67
0,,43.94236,12.457777,,SAN MARINO,CA,Public Works - Contract Administration,1,120189.49
0,,43.94236,12.457777,,SAN MARINO,CA,Public Works - Engineering,4,366315.14
0,,43.94236,12.457777,,SAN MARINO,CA,Public Works - Sanitation,2,211155.52
0,,43.94236,12.457777,,SAN MARINO,CA,Recreation and Parks,3,101352.67
0,,43.94236,12.457777,,SAN MARINO,CA,Transportation,1,101181.08
0,,20.9144491,-100.745235,,SAN MIGUEL,CA,Fire,1,224094.38
0,,34.0194543,-118.4911912,,SANA MONICA,CA,Recreation and Parks,1,4990.44
0,,33.7454725,-117.867653,,SANATA ANA,CA,Police,1,92239.97
0,,36.708006,-119.5559652,,SANGER,CA,Fire,1,149678.39
0,,34.0961111,-118.1058333,,SANN GABRIEL,CA,Recreation and Parks,1,0
0,,34.3916641,-118.542586,,SANTA  CLARITA,CA,Police,1,69823.95
0,,33.7454725,-117.867653,,SANTA ANA,CA,Airports,4,273462.55
0,,33.7454725,-117.867653,,SANTA ANA,CA,Building and Safety,1,81861.62
0,,33.7454725,-117.867653,,SANTA ANA,CA,City Ethics Commission,1,168414.24
0,,33.7454725,-117.867653,,SANTA ANA,CA,City Planning,3,210628.49
0,,33.7454725,-117.867653,,SANTA ANA,CA,Council,1,48442.53
0,,33.7454725,-117.867653,,SANTA ANA,CA,Fire,11,1506225.84
0,,33.7454725,-117.867653,,SANTA ANA,CA,General Services,3,182749.53
0,,33.7454725,-117.867653,,SANTA ANA,CA,Harbor,1,37315.76
0,,33.7454725,-117.867653,,SANTA ANA,CA,Library,1,68682.67
0,,33.7454725,-117.867653,,SANTA ANA,CA,Police,44,4285239.97
0,,33.7454725,-117.867653,,SANTA ANA,CA,Public Works - Engineering,3,174065.08
0,,33.7454725,-117.867653,,SANTA ANA,CA,Public Works - Sanitation,7,520491.18
0,,33.7454725,-117.867653,,SANTA ANA,CA,Public Works - Street Lighting,1,0
0,,33.7454725,-117.867653,,SANTA ANA,CA,Public Works - Street Services,2,173538.77
0,,33.7454725,-117.867653,,SANTA ANA,CA,Recreation and Parks,3,49821.29
0,,33.7454725,-117.867653,,SANTA ANA,CA,Transportation,2,81059.65
0,,34.139204,-118.0452891,,SANTA ANITA,CA,Police,1,13292.72
0,,34.4208305,-119.6981901,,SANTA BARBARA,CA,Fire,5,623332.77
0,,34.4208305,-119.6981901,,SANTA BARBARA,CA,Library,2,8536.76
0,,34.4208305,-119.6981901,,SANTA BARBARA,CA,Public Works - Sanitation,1,63170.06
0,,34.3916641,-118.542586,,SANTA CALRITA,CA,Police,1,117955.49
0,,34.3916641,-118.542586,,SANTA CLAARITA,CA,Fire,1,15958.04
0,,37.3541079,-121.9552356,,SANTA CLARA,CA,Transportation,1,0
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Public Works - Sanitation,1,51915.46
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Aging,1,87636.4
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Airports,17,1526376.79
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Animal Services,3,156963.28
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Building and Safety,8,836640.75
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Cannabis Regulation,1,144334.73
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,City Administrative Officer,1,114821.6
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,City Attorney,5,485405.34
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,City Clerk,1,91274.4
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,City Employees Retirement System,6,384641.18
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,City Planning,5,360631.22
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Council,4,131773.27
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Disability,1,78145.79
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Fire,81,13085025.53
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,General Services,11,781045.25
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Harbor,2,194462.89
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Information Technology Agency,3,284316.46
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Library,6,338743.85
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Los Angeles Housing,3,228725.68
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Personnel,10,582816.55
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Police,349,35228787.23
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Public Works - Board of Public Works,1,44472.83
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Public Works - Contract Administration,1,102939.62
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Public Works - Engineering,9,780210.98
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Public Works - Sanitation,36,2443557.17
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Public Works - Street Lighting,2,120378.51
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Public Works - Street Services,11,669044.74
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Recreation and Parks,45,973883.47
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Transportation,9,716331.73
0,,34.3916641,-118.542586,,SANTA CLARITA,CA,Zoo,3,154534.12
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Airports,6,422783.84
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Building and Safety,1,121311.19
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,City Attorney,2,89350.27
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,City Planning,1,51402.56
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Fire,1,76257.92
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,General Services,2,139756.17
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Harbor,3,197492.76
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Personnel,1,30517.6
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Police,32,2886334.57
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Public Works - Engineering,1,63711.76
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Public Works - Sanitation,4,306154.27
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Public Works - Street Lighting,1,61842.41
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Public Works - Street Services,1,133328.47
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Recreation and Parks,2,52755.17
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Airports,10,812192.41
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Building and Safety,4,250291.05
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,City Attorney,16,1994709.45
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,City Ethics Commission,1,82399.68
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,City Planning,3,181744.94
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Controller,1,166950.36
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Council,3,98754.6
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Cultural Affairs,2,50940.8
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Fire,10,1171908.54
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Harbor,2,262762.96
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Information Technology Agency,1,61108.73
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Library,19,667912.36
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Los Angeles Housing,2,107507.2
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Mayor,3,199623.89
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Office of Finance,1,61448
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Pension,1,77936.4
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Personnel,2,61150.48
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Police,11,1066984.22
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Public Works - Engineering,2,130169.96
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Public Works - Sanitation,8,670309.44
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Public Works - Street Lighting,1,73403.67
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Public Works - Street Services,2,138091.92
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Recreation and Parks,38,662263.46
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Transportation,3,158029.67
0,,34.0194543,-118.4911912,,SANTA MONICA,CA,Building and Safety,1,86284.12
0,,34.3541659,-119.0592705,,SANTA PAULA,CA,Fire,2,308104.56
0,,34.3541659,-119.0592705,,SANTA PAULA,CA,Police,7,469660.7
0,,34.3541659,-119.0592705,,SANTA PAULA,CA,Recreation and Parks,1,51884.26
0,,38.440429,-122.7140548,,SANTA ROSA,CA,Building and Safety,1,4574
0,,38.440429,-122.7140548,,SANTA ROSA,CA,Zoo,1,14899.1
0,,34.2367504,-118.9206105,,SANTA ROSA VALLEY,CA,Fire,2,303470.95
